num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4971	6474.813346	37.784118	-1.490376	3.520137	1.109757
4973	6476.897069	37.615355	-1.511396	3.520330	1.104994
4975	6478.981629	37.593100	-1.509652	3.519386	1.104283
4977	6481.065833	37.513620	-1.516313	3.519286	1.145122
4979	6483.148797	37.380080	-1.528032	3.518504	1.128492
4981	6485.234146	37.400704	-1.540404	3.517641	1.037588
4983	6487.317290	37.347532	-1.556923	3.516979	1.057914
4985	6489.400339	37.345687	-1.556381	3.516379	1.042670
4987	6491.482586	37.244161	-1.578452	3.515719	1.125319
4989	6493.563469	37.330565	-1.598409	3.515859	1.064897
4991	6495.644216	37.189372	-1.612089	3.516036	1.112461
4993	6497.726275	37.182055	-1.621722	3.516020	1.059180
4995	6499.807461	37.139594	-1.639662	3.516758	1.064367
4997	6501.887364	37.087497	-1.660093	3.518246	1.047767
4999	6503.966523	37.039951	-1.678960	3.519756	1.055052
5001	6506.047229	36.976281	-1.692643	3.520516	1.095375
5003	6508.127196	36.883769	-1.712813	3.521275	1.010151
5005	6510.209321	36.821251	-1.715039	3.521594	1.036964
5007	6512.291589	36.720598	-1.736512	3.521051	1.051710
5009	6514.375193	36.645086	-1.742163	3.520385	1.039828
5011	6516.457791	36.482396	-1.764132	3.519702	1.070363
5013	6518.542633	36.541468	-1.760110	3.518157	1.035594
5015	6520.625658	36.466487	-1.778354	3.517410	1.061326
5017	6522.710182	36.455037	-1.782383	3.516114	1.043374
5019	6524.795389	36.387425	-1.795503	3.514765	1.011753
5021	6526.877326	36.357843	-1.806274	3.514989	1.022004
5023	6528.959671	36.286367	-1.819583	3.514696	1.037134
5025	6531.041843	36.247547	-1.838762	3.513774	1.015142
5027	6533.123146	36.267977	-1.836426	3.513808	1.073290
5029	6535.205683	36.019522	-1.829803	3.512168	1.026528
5031	6537.286047	36.153425	-1.864402	3.513894	0.976502
5033	6539.366673	36.051004	-1.884694	3.513929	0.982416
5035	6541.448987	36.030615	-1.891055	3.513470	1.002520
5037	6543.529607	35.935734	-1.908255	3.513235	0.991880
5039	6545.609682	35.874937	-1.925425	3.512681	0.982411
5041	6547.692831	35.729404	-1.943726	3.512689	1.002414
5043	6549.772976	35.724259	-1.964820	3.512701	0.955503
5045	6551.854941	35.677624	-1.979806	3.513063	0.979102
5047	6553.937385	35.594394	-1.985062	3.513129	0.995289
5049	6556.025434	35.363424	-1.998943	3.513097	0.936139
5051	6558.107554	35.470494	-2.001571	3.513012	0.905210
5053	6560.192179	35.357082	-2.014548	3.512721	0.976631
5055	6562.275994	35.318393	-2.027043	3.511813	0.980911
5057	6564.359718	35.233635	-2.035900	3.511297	0.992698
5059	6566.442228	35.276322	-2.056166	3.511695	0.969726
5061	6568.526971	35.175826	-2.060136	3.509986	1.044579
5063	6570.608934	35.121230	-2.077839	3.509459	0.988461
5065	6572.691530	35.033916	-2.096217	3.509248	0.941949
5067	6574.774181	35.043412	-2.106722	3.509229	0.930401
5069	6576.855995	34.984110	-2.118520	3.509370	0.968728
5071	6578.938629	34.955504	-2.129839	3.508921	0.945410
5073	6581.019366	34.871361	-2.148382	3.509650	0.926739
5075	6583.097415	34.883928	-2.167212	3.511666	0.940623
5077	6585.179619	34.820066	-2.179761	3.512112	0.987365
5079	6587.260191	34.804766	-2.183206	3.513179	0.930518
5081	6589.341163	34.724786	-2.191813	3.513925	0.911996
5083	6591.422147	34.623916	-2.198621	3.514259	0.957843
5085	6593.504184	34.547470	-2.209420	3.514872	0.939610
5087	6595.584308	34.467090	-2.228282	3.514743	0.889601
5089	6597.666541	34.405106	-2.237165	3.514748	0.923364
5091	6599.749342	34.340477	-2.246192	3.514568	0.894796
5093	6601.832716	34.313451	-2.262120	3.513638	0.882816
5095	6603.916843	34.244716	-2.275199	3.512597	0.935529
5097	6606.000966	34.190294	-2.280155	3.511098	0.962534
5099	6608.084157	34.153814	-2.292901	3.510561	0.911738
5101	6610.167782	34.125752	-2.297859	3.509526	0.882121
5103	6612.250824	34.079497	-2.313195	3.509423	0.912728
5105	6614.333875	34.012028	-2.327769	3.508608	0.932863
5107	6616.414491	33.982217	-2.337463	3.508888	0.878153
5109	6618.497116	33.967367	-2.352446	3.508853	0.885198
5111	6620.578473	33.878989	-2.360475	3.508647	0.877598
5113	6622.661539	33.817218	-2.369207	3.507704	0.846127
5115	6624.743197	33.773498	-2.376483	3.507500	0.888875
5117	6626.822278	33.738557	-2.394548	3.508504	0.879156
5119	6628.903482	33.627928	-2.403619	3.507999	0.863909
5121	6630.985541	33.576189	-2.417319	3.507923	0.847206
5123	6633.067563	33.506579	-2.431840	3.507714	0.828765
5125	6635.150339	33.461337	-2.438979	3.507945	0.827203
5127	6637.233888	33.425693	-2.453032	3.507984	0.859730
5129	6639.316801	33.364733	-2.471220	3.508002	0.924002
5131	6641.399913	33.261047	-2.483993	3.508180	0.855034
5133	6643.484334	33.223291	-2.482737	3.507185	0.922026
5135	6645.569004	33.152966	-2.487134	3.505873	0.852036
5137	6647.652362	33.199323	-2.489029	3.505681	0.752820
5139	6649.736090	33.098607	-2.513327	3.504496	0.893402
5141	6651.819411	33.004265	-2.522533	3.503908	0.808006
5143	6653.901739	32.979763	-2.525060	3.504095	0.803890
5145	6655.983441	32.978785	-2.540038	3.504339	0.838923
5147	6658.065895	32.920130	-2.554632	3.503758	0.859016
5149	6660.147956	32.852896	-2.570191	3.503380	0.877015
5151	6662.229232	32.802325	-2.580408	3.503432	0.850912
5153	6664.312232	32.781018	-2.595037	3.502632	0.842260
5155	6666.392566	32.686494	-2.605542	3.503455	0.843465
5157	6668.474998	32.703676	-2.619472	3.503648	0.791397
5159	6670.557264	32.608849	-2.624785	3.503922	0.790009
5161	6672.638408	32.561751	-2.646758	3.504352	0.817199
5163	6674.718738	32.509426	-2.653227	3.505120	0.792383
5165	6676.801056	32.428459	-2.662404	3.504517	0.800033
5167	6678.883957	32.341497	-2.676664	3.504068	0.833258
5169	6680.964694	32.459235	-2.664528	3.506281	0.854361
5171	6683.044618	32.210152	-2.689444	3.505689	0.724593
5173	6685.128049	32.190428	-2.725293	3.504517	0.768649
5175	6687.214367	32.101635	-2.715335	3.501679	0.821670
5177	6689.298286	32.055106	-2.719885	3.500350	0.855237
5179	6691.380308	32.004832	-2.732251	3.500190	0.892592
5181	6693.461979	31.983903	-2.740053	3.500516	0.742426
5183	6695.545448	31.912327	-2.761493	3.499203	0.768205
5185	6697.628337	31.882710	-2.769343	3.497980	0.795086
5187	6699.710853	31.852307	-2.776290	3.496565	0.753912
5189	6701.792433	31.811412	-2.787582	3.497222	0.773885
5191	6703.873802	31.811881	-2.804339	3.497015	0.798833
5193	6705.954267	31.713810	-2.811257	3.497895	0.798589
5195	6708.037351	31.628229	-2.831530	3.496392	0.770935
5197	6710.119707	31.623391	-2.838226	3.496130	0.757590
5199	6712.203606	31.578374	-2.852652	3.495319	0.769598
5201	6714.281784	31.480911	-2.858604	3.497894	0.736449
5203	6716.364931	31.456238	-2.864559	3.496642	0.761733
5205	6718.446662	31.381532	-2.875599	3.496989	0.742885
5207	6720.529466	31.330967	-2.881895	3.496935	0.736628
5209	6722.612556	31.271585	-2.894347	3.496437	0.720862
5211	6724.697768	31.200971	-2.891039	3.494481	0.730433
5213	6726.779828	31.176309	-2.911136	3.494976	0.711699
5215	6728.864095	31.150106	-2.905449	3.493703	0.625169
5217	6730.947010	31.077762	-2.923350	3.493135	0.757161
5219	6733.030779	31.038139	-2.933215	3.491835	0.785109
5221	6735.113440	31.004888	-2.936030	3.491200	0.696332
5223	6737.194781	30.925331	-2.935707	3.491533	0.721409
5225	6739.277034	30.864532	-2.955825	3.491016	0.701083
5227	6741.360449	30.797311	-2.960934	3.489801	0.730225
5229	6743.440509	30.873358	-2.976030	3.491470	0.720576
5231	6745.522888	30.727134	-2.999400	3.490799	0.725651
5233	6747.604022	30.718395	-3.010365	3.491587	0.699442
5235	6749.688043	30.663139	-3.008708	3.490167	0.657596
5237	6751.768348	30.636270	-3.011701	3.491596	0.700764
5239	6753.849200	30.597656	-3.027399	3.492850	0.709207
5241	6755.931462	30.547874	-3.040072	3.492846	0.727657
5243	6758.012489	30.509599	-3.050812	3.493639	0.712144
5245	6760.094425	30.481855	-3.055637	3.493882	0.676677
5247	6762.174670	30.409153	-3.062394	3.494041	0.708095
5249	6764.257119	30.289983	-3.079362	3.493225	0.696340
5251	6766.339678	30.387484	-3.069228	3.494651	0.684861
5253	6768.420554	30.184982	-3.096560	3.492517	0.688088
5255	6770.507370	30.156055	-3.089534	3.488580	0.685706
5257	6772.587324	30.089178	-3.097391	3.489110	0.676254
5259	6774.669504	30.033960	-3.099224	3.488967	0.650849
5261	6776.753127	29.970717	-3.113612	3.487630	0.660371
5263	6778.835024	29.959854	-3.120271	3.487391	0.622359
5265	6780.918525	29.891348	-3.124824	3.486151	0.671786
5267	6783.000129	29.863664	-3.134720	3.486190	0.660012
5269	6785.083429	29.804899	-3.152498	3.484413	0.651329
5271	6787.164188	29.744949	-3.159579	3.485491	0.678382
5273	6789.247184	29.684969	-3.158810	3.484662	0.667811
5275	6791.329745	29.687723	-3.167353	3.484967	0.669955
5277	6793.408576	29.658925	-3.184183	3.487017	0.657779
5279	6795.490879	29.598562	-3.197026	3.486557	0.680265
5281	6797.574811	29.576430	-3.194550	3.486010	0.709673
5283	6799.657257	29.488400	-3.211886	3.484981	0.610770
5285	6801.737941	29.426434	-3.226303	3.485940	0.638089
5287	6803.821073	29.372581	-3.232790	3.484879	0.638917
5289	6805.903717	29.333290	-3.231654	3.484538	0.610458
5291	6807.986252	29.301047	-3.241078	3.483948	0.635053
5293	6810.069550	29.247163	-3.248200	3.483239	0.649000
5295	6812.153560	29.201458	-3.250766	3.481696	0.632423
5297	6814.235901	29.117512	-3.249721	3.481245	0.588274
5299	6816.320336	29.103357	-3.268903	3.479557	0.625928
5301	6818.401645	29.039535	-3.280998	3.480222	0.633803
5303	6820.486987	28.950535	-3.281593	3.477630	0.599399
5305	6822.568895	28.875426	-3.287219	3.477259	0.671412
5307	6824.650526	28.876829	-3.296568	3.477732	0.651884
5309	6826.732226	28.860551	-3.310442	3.478140	0.634195
5311	6828.814923	28.838127	-3.312304	3.477672	0.598778
5313	6830.896790	28.788219	-3.327113	3.477690	0.640517
5315	6832.977041	28.771035	-3.338799	3.479225	0.646534
5317	6835.057771	28.770611	-3.345421	3.480479	0.570732
5319	6837.139520	28.593845	-3.355109	3.480101	0.645710
5321	6839.219750	28.654109	-3.366975	3.481275	0.625408
5323	6841.305246	28.532085	-3.369412	3.479115	0.578018
5325	6843.383136	28.468889	-3.387912	3.482070	0.531469
5327	6845.468859	28.445365	-3.392569	3.478948	0.617941
5329	6847.551308	28.387288	-3.393744	3.478651	0.580479
5331	6849.632695	28.354400	-3.402281	3.478781	0.629362
5333	6851.715341	28.267518	-3.421033	3.477543	0.579066
5335	6853.797626	28.237946	-3.422416	3.476817	0.584966
5337	6855.878815	28.231924	-3.415776	3.477356	0.624824
5339	6857.961659	28.160414	-3.435105	3.475861	0.645953
5341	6860.045245	28.101856	-3.433890	3.474125	0.634578
5343	6862.128961	28.059111	-3.442262	3.472490	0.577736
5345	6864.209557	27.991469	-3.459721	3.473105	0.569652
5347	6866.292111	27.963999	-3.461957	3.472475	0.563107
5349	6868.375205	27.936251	-3.460412	3.471290	0.535366
5351	6870.457804	27.862387	-3.478479	3.470159	0.538520
5353	6872.538932	27.833529	-3.489724	3.470353	0.560767
5355	6874.620360	27.765893	-3.501758	3.470587	0.577778
5357	6876.701045	27.741977	-3.525426	3.471416	0.581431
5359	6878.783620	27.737247	-3.504397	3.471869	0.624202
5361	6880.866975	27.647271	-3.524027	3.470732	0.556797
5363	6882.949429	27.600453	-3.534367	3.470145	0.557078
5365	6885.031461	27.547290	-3.542281	3.470076	0.565090
5367	6887.113635	27.493590	-3.544250	3.470013	0.537666
5369	6889.196795	27.450524	-3.554058	3.468810	0.541090
5371	6891.279737	27.368876	-3.564294	3.468067	0.526151
5373	6893.363143	27.304511	-3.578237	3.466600	0.551223
5375	6895.447037	27.276768	-3.576404	3.465141	0.550973
5377	6897.530678	27.220852	-3.578220	3.464323	0.517901
5379	6899.610286	27.166606	-3.576392	3.465648	0.556664
5381	6901.696523	27.138900	-3.584435	3.461991	0.527253
5383	6903.776720	27.097840	-3.588692	3.463785	0.540022
5385	6905.859575	27.077817	-3.599276	3.462004	0.523142
5387	6907.939449	26.985350	-3.609179	3.463974	0.585839
5389	6910.022190	26.956717	-3.617431	3.463328	0.420013
5391	6912.104187	26.923520	-3.622020	3.463419	0.553482
5393	6914.187184	26.875800	-3.625529	3.462567	0.540583
5395	6916.267942	26.850988	-3.637881	3.463742	0.561293
5397	6918.350107	26.814788	-3.640361	3.463692	0.503262
5399	6920.432431	26.715424	-3.640908	3.463601	0.486304
5401	6922.512838	26.753396	-3.655032	3.465574	0.620514
5403	6924.596215	26.643386	-3.655732	3.463150	0.518050
5405	6926.676392	26.602954	-3.668829	3.464832	0.515835
5407	6928.758231	26.562980	-3.646786	3.464290	0.507488
5409	6930.840376	26.526351	-3.681878	3.463861	0.524479
5411	6932.922933	26.452090	-3.698010	3.462244	0.528881
5413	6935.007587	26.441805	-3.682693	3.459847	0.491090
5415	6937.087871	26.370176	-3.686078	3.460166	0.467569
5417	6939.171289	26.316985	-3.692734	3.458372	0.499518
5419	6941.251432	26.270515	-3.707749	3.459815	0.530989
5421	6943.334470	26.225754	-3.698285	3.458326	0.554946
5423	6945.416607	26.160754	-3.698706	3.458139	0.521968
5425	6947.499709	26.187855	-3.688520	3.457783	0.502486
5427	6949.582611	26.075157	-3.714472	3.456454	0.536684
5429	6951.664700	26.066006	-3.718127	3.455764	0.514557
5431	6953.745842	26.013113	-3.736739	3.456257	0.510588
5433	6955.828489	25.989039	-3.719432	3.456089	0.494673
5435	6957.907886	25.949690	-3.735842	3.458658	0.443000
5437	6959.988263	25.876703	-3.741258	3.459616	0.459908
5439	6962.070430	25.839306	-3.753141	3.459371	0.490102
5441	6964.153580	25.832045	-3.734537	3.458046	0.466747
5443	6966.237015	25.754722	-3.751911	3.456265	0.459441
5445	6968.319527	25.703538	-3.757800	3.456510	0.485327
5447	6970.403417	25.654783	-3.760889	3.454364	0.468668
5449	6972.482932	25.656908	-3.780896	3.456478	0.428853
5451	6974.567882	25.600210	-3.790590	3.452617	0.448291
5453	6976.648858	25.510890	-3.793891	3.455010	0.501167
5455	6978.731998	25.561790	-3.770736	3.453406	0.643941
5457	6980.817169	25.453660	-3.792885	3.450321	0.490098
5459	6982.900653	25.419240	-3.795329	3.449216	0.451218
5461	6984.983421	25.390099	-3.781966	3.447904	0.489076
5463	6987.066436	25.315072	-3.785581	3.446779	0.507436
5465	6989.147949	25.307484	-3.805515	3.447576	0.459555
5467	6991.229097	25.288386	-3.802984	3.448032	0.457220
5469	6993.310206	25.188669	-3.793961	3.448585	0.438437
5471	6995.395290	25.143023	-3.815458	3.445524	0.537724
5473	6997.475962	25.185430	-3.815376	3.446880	0.474862
5475	6999.556743	25.122851	-3.838124	3.447721	0.482665
5477	7001.638913	25.065110	-3.845241	3.447569	0.459915
5479	7003.721381	25.018130	-3.851738	3.446133	0.426535
5481	7005.801653	24.956947	-3.853072	3.448086	0.422625
5483	7007.885992	24.926087	-3.855349	3.445414	0.481489
5485	7009.968583	24.837948	-3.865755	3.444295	0.482743
5487	7012.050578	24.853313	-3.864236	3.443487	0.463940
5489	7014.130837	24.790864	-3.865489	3.444364	0.453744
5491	7016.214240	24.738383	-3.869475	3.442516	0.480272
5493	7018.296468	24.698400	-3.866993	3.441674	0.475725
5495	7020.380496	24.578633	-3.882363	3.439253	0.518391
5497	7022.458406	24.675268	-3.877420	3.443783	0.484654
5499	7024.541569	24.545222	-3.886872	3.441589	0.466957
5501	7026.625469	24.489235	-3.892987	3.440267	0.492131
5503	7028.708802	24.455259	-3.898727	3.438026	0.464548
5505	7030.791793	24.396909	-3.901752	3.436893	0.450523
5507	7032.872051	24.382764	-3.901995	3.438660	0.419826
5509	7034.954356	24.316363	-3.911873	3.437542	0.489269
5511	7037.037127	24.313290	-3.924085	3.436407	0.330996
5513	7039.119781	24.259097	-3.932525	3.436056	0.514786
5515	7041.196589	24.257567	-3.940012	3.440137	0.429781
5517	7043.281704	24.273158	-3.933491	3.437888	0.408009
5519	7045.364470	24.163291	-3.938824	3.436081	0.472645
5521	7047.446653	24.106019	-3.946307	3.435769	0.460610
5523	7049.528992	24.035996	-3.955842	3.435091	0.448325
5525	7051.611150	24.012639	-3.958016	3.434822	0.401799
5527	7053.693586	23.962995	-3.963260	3.433422	0.460775
5529	7055.775626	23.912007	-3.965390	3.433331	0.444098
5531	7057.859478	23.860755	-3.976407	3.431406	0.420514
5533	7059.944467	23.804400	-3.985943	3.428109	0.388774
5535	7062.025512	23.762244	-3.993005	3.428488	0.423528
5537	7064.105245	23.787378	-3.992787	3.431007	0.521525
5539	7066.188619	23.685927	-4.005168	3.429186	0.420841
5541	7068.272084	23.652480	-4.013782	3.427132	0.394432
5543	7070.352208	23.622163	-4.021305	3.429173	0.398932
5545	7072.433145	23.587557	-4.027908	3.430088	0.368395
5547	7074.517420	23.517537	-4.044394	3.427065	0.406200
5549	7076.601592	23.464210	-4.057319	3.424366	0.411134
5551	7078.680176	23.478190	-4.034938	3.429627	0.398666
5553	7080.762572	23.399300	-4.047257	3.429106	0.420312
5555	7082.846522	23.350877	-4.055418	3.426597	0.424516
5557	7084.927827	23.278079	-4.051408	3.426425	0.400022
5559	7087.008964	23.272778	-4.045264	3.427320	0.402636
5561	7089.092565	23.218429	-4.057793	3.425109	0.405042
5563	7091.174858	23.151548	-4.063532	3.424545	0.394887
5565	7093.258768	23.105656	-4.069085	3.421908	0.408125
5567	7095.338792	23.047338	-4.063978	3.423265	0.397252
5569	7097.421671	23.008732	-4.056816	3.421779	0.417812
5571	7099.502614	22.972813	-4.063111	3.422202	0.418915
5573	7101.586069	22.912096	-4.066741	3.420594	0.386007
5575	7103.667456	22.807400	-4.079669	3.420793	0.352835
5577	7105.746862	22.844308	-4.061244	3.423339	0.388327
5579	7107.831028	22.819651	-4.069363	3.420397	0.341259
5581	7109.916324	22.749177	-4.091307	3.415957	0.399322
5583	7111.995998	22.711580	-4.091513	3.417529	0.426569
5585	7114.079270	22.655655	-4.095005	3.415962	0.328908
5587	7116.164950	22.595003	-4.106302	3.411200	0.382781
5589	7118.245372	22.591962	-4.111786	3.412720	0.378661
5591	7120.327559	22.554325	-4.122904	3.412056	0.350835
5593	7122.410008	22.523184	-4.127545	3.410870	0.325805
5595	7124.492459	22.463701	-4.139814	3.409810	0.345704
5597	7126.572061	22.425393	-4.133636	3.413243	0.372158
5599	7128.654935	22.378027	-4.138439	3.412252	0.371862
5601	7130.735329	22.363089	-4.128603	3.413635	0.397452
5603	7132.819520	22.293115	-4.136574	3.411046	0.373242
5605	7134.901580	22.275877	-4.127850	3.410912	0.381680
5607	7136.982822	22.239240	-4.132506	3.411111	0.373449
5609	7139.066034	22.171417	-4.134190	3.410276	0.361241
5611	7141.149486	22.135287	-4.141081	3.407403	0.325829
5613	7143.230567	12.555189	-4.249121	3.159945	0.356033
5615	7147.399109	0.000000	-0.439389	-6.919595	0.375524
5617	7151.561014	0.184417	-0.447369	-6.609773	0.351300
5619	7155.726484	0.021758	-0.530080	-6.939795	0.342889
5621	7159.890410	0.102991	-0.501103	-6.821990	0.341319
5623	7164.052510	0.033666	-0.354130	-6.783863	0.340012
5625	7168.216317	0.039124	-0.457871	-6.948044	0.369333
5627	7172.381950	0.050081	-0.408202	-0.609929	0.336405
5629	7176.548278	0.053259	-0.419051	-0.464835	0.351201
5631	7180.713721	0.000000	-0.465966	-0.630371	0.360766
5633	7184.879024	0.000000	-0.428912	-0.716443	0.357137
5635	7190.053238	0.612940	0.234512	4.054721	0.349795
5637	7193.205219	0.798133	-5.514341	5.082368	0.303316
5639	7198.388390	0.354945	0.443440	-0.132166	0.304679
5639	7198.388390	0.354945	0.443440	-0.132166	0.318258
5641	7211.942175	13.799476	-3.347671	-0.270136	0.318258
5643	7584.730053	1.570551	16.146977	-1.373900	3.964608
5645	7586.895009	42.678548	4.557337	0.330228	1.333427
5647	7589.328189	41.877749	2.245276	0.310984	1.366388
5649	7591.410188	41.931325	2.190653	0.310380	1.285763
5651	7593.489073	41.837483	2.181816	0.309652	1.346598
5653	7595.568127	41.768364	2.159958	0.309026	1.388458
5655	7597.649573	41.716135	2.130762	0.308166	1.118269
5657	7599.730837	38.207973	1.425707	0.313210	1.432102
5659	7602.357443	32.806166	-0.976030	0.417494	0.806700
