crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	0.495899	5423	0.000000
281474976710655.000000	0.512567	5424	0.000000
281474976710655.000000	0.496403	5425	0.000000
281474976710655.000000	0.503921	5426	0.000000
281474976710655.000000	0.490715	5427	0.000000
281474976710655.000000	0.499609	5428	0.000000
281474976710655.000000	0.489246	5429	0.000000
281474976710655.000000	0.498958	5430	0.000000
281474976710655.000000	0.486266	5431	0.000000
281474976710655.000000	0.499568	5432	0.000000
281474976710655.000000	0.485769	5433	0.000000
281474976710655.000000	0.499158	5434	0.000000
281474976710655.000000	0.473931	5435	0.000000
281474976710655.000000	0.497136	5436	0.000000
281474976710655.000000	0.478419	5437	0.000000
281474976710655.000000	0.498207	5438	0.000000
281474976710655.000000	0.471074	5439	0.000000
281474976710655.000000	0.496248	5440	0.000000
281474976710655.000000	0.468741	5441	0.000000
281474976710655.000000	0.489763	5442	0.000000
281474976710655.000000	0.473821	5443	0.000000
281474976710655.000000	0.496761	5444	0.000000
281474976710655.000000	0.466616	5445	0.000000
281474976710655.000000	0.493111	5446	0.000000
281474976710655.000000	0.463434	5447	0.000000
281474976710655.000000	0.488893	5448	0.000000
281474976710655.000000	0.460829	5449	0.000000
281474976710655.000000	0.488179	5450	0.000000
281474976710655.000000	0.465800	5451	0.000000
281474976710655.000000	0.492049	5452	0.000000
281474976710655.000000	0.454635	5453	0.000000
281474976710655.000000	0.487632	5454	0.000000
281474976710655.000000	0.455210	5455	0.000000
281474976710655.000000	0.483053	5456	0.000000
281474976710655.000000	0.451147	5457	0.000000
281474976710655.000000	0.481255	5458	0.000000
281474976710655.000000	0.455087	5459	0.000000
281474976710655.000000	0.482749	5460	0.000000
281474976710655.000000	0.451215	5461	0.000000
281474976710655.000000	0.483154	5462	0.000000
281474976710655.000000	0.451747	5463	0.000000
281474976710655.000000	0.480819	5464	0.000000
281474976710655.000000	0.446562	5465	0.000000
281474976710655.000000	0.479133	5466	0.000000
281474976710655.000000	0.445294	5467	0.000000
281474976710655.000000	0.478480	5468	0.000000
281474976710655.000000	0.458491	5469	0.000000
281474976710655.000000	0.477367	5470	0.000000
281474976710655.000000	0.448365	5471	0.000000
281474976710655.000000	0.479850	5472	0.000000
281474976710655.000000	0.442722	5473	0.000000
281474976710655.000000	0.468213	5474	0.000000
281474976710655.000000	0.449410	5475	0.000000
281474976710655.000000	0.472019	5476	0.000000
281474976710655.000000	0.447398	5477	0.000000
281474976710655.000000	0.469561	5478	0.000000
281474976710655.000000	0.441959	5479	0.000000
281474976710655.000000	0.469404	5480	0.000000
281474976710655.000000	0.445460	5481	0.000000
281474976710655.000000	0.460651	5482	0.000000
281474976710655.000000	0.443296	5483	0.000000
281474976710655.000000	0.455571	5484	0.000000
281474976710655.000000	0.445402	5485	0.000000
281474976710655.000000	0.457992	5486	0.000000
281474976710655.000000	0.440629	5487	0.000000
281474976710655.000000	0.457711	5488	0.000000
281474976710655.000000	0.436338	5489	0.000000
281474976710655.000000	0.457582	5490	0.000000
281474976710655.000000	0.438296	5491	0.000000
281474976710655.000000	0.455504	5492	0.000000
281474976710655.000000	0.437061	5493	0.000000
281474976710655.000000	0.453374	5494	0.000000
281474976710655.000000	0.437259	5495	0.000000
281474976710655.000000	0.457402	5496	0.000000
281474976710655.000000	0.425562	5497	0.000000
281474976710655.000000	0.447602	5498	0.000000
281474976710655.000000	0.427133	5499	0.000000
281474976710655.000000	0.448672	5500	0.000000
281474976710655.000000	0.426892	5501	0.000000
281474976710655.000000	0.443288	5502	0.000000
281474976710655.000000	0.428620	5503	0.000000
281474976710655.000000	0.442756	5504	0.000000
281474976710655.000000	0.426143	5505	0.000000
281474976710655.000000	0.444207	5506	0.000000
281474976710655.000000	0.426273	5507	0.000000
281474976710655.000000	0.441042	5508	0.000000
281474976710655.000000	0.424754	5509	0.000000
281474976710655.000000	0.437901	5510	0.000000
281474976710655.000000	0.418084	5511	0.000000
281474976710655.000000	0.437862	5512	0.000000
281474976710655.000000	0.411970	5513	0.000000
281474976710655.000000	0.441949	5514	0.000000
281474976710655.000000	0.426220	5515	0.000000
281474976710655.000000	0.444241	5516	0.000000
281474976710655.000000	0.417277	5517	0.000000
281474976710655.000000	0.433207	5518	0.000000
281474976710655.000000	0.416166	5519	0.000000
281474976710655.000000	0.431214	5520	0.000000
281474976710655.000000	0.414863	5521	0.000000
281474976710655.000000	0.429048	5522	0.000000
281474976710655.000000	0.407762	5523	0.000000
281474976710655.000000	0.430663	5524	0.000000
281474976710655.000000	0.406909	5525	0.000000
281474976710655.000000	0.432136	5526	0.000000
281474976710655.000000	0.408179	5527	0.000000
281474976710655.000000	0.424761	5528	0.000000
281474976710655.000000	0.403586	5529	0.000000
281474976710655.000000	0.423054	5530	0.000000
281474976710655.000000	0.399715	5531	0.000000
281474976710655.000000	0.426993	5532	0.000000
281474976710655.000000	0.397551	5533	0.000000
281474976710655.000000	0.423761	5534	0.000000
281474976710655.000000	0.401366	5535	0.000000
281474976710655.000000	0.427910	5536	0.000000
281474976710655.000000	0.398931	5537	0.000000
281474976710655.000000	0.422367	5538	0.000000
281474976710655.000000	0.392516	5539	0.000000
281474976710655.000000	0.416661	5540	0.000000
281474976710655.000000	0.389829	5541	0.000000
281474976710655.000000	0.411028	5542	0.000000
281474976710655.000000	0.389127	5543	0.000000
281474976710655.000000	0.413851	5544	0.000000
281474976710655.000000	0.386364	5545	0.000000
281474976710655.000000	0.419333	5546	0.000000
281474976710655.000000	0.387086	5547	0.000000
281474976710655.000000	0.408330	5548	0.000000
281474976710655.000000	0.389282	5549	0.000000
281474976710655.000000	0.400907	5550	0.000000
281474976710655.000000	0.378910	5551	0.000000
281474976710655.000000	0.398886	5552	0.000000
281474976710655.000000	0.385905	5553	0.000000
281474976710655.000000	0.399296	5554	0.000000
281474976710655.000000	0.379154	5555	0.000000
281474976710655.000000	0.406497	5556	0.000000
281474976710655.000000	0.386126	5557	0.000000
281474976710655.000000	0.402484	5558	0.000000
281474976710655.000000	0.382084	5559	0.000000
281474976710655.000000	0.396338	5560	0.000000
281474976710655.000000	0.376278	5561	0.000000
281474976710655.000000	0.394256	5562	0.000000
281474976710655.000000	0.375991	5563	0.000000
281474976710655.000000	0.387738	5564	0.000000
281474976710655.000000	0.373934	5565	0.000000
281474976710655.000000	0.388018	5566	0.000000
281474976710655.000000	0.369177	5567	0.000000
281474976710655.000000	0.387423	5568	0.000000
281474976710655.000000	0.374879	5569	0.000000
281474976710655.000000	0.385752	5570	0.000000
281474976710655.000000	0.370287	5571	0.000000
281474976710655.000000	0.385864	5572	0.000000
281474976710655.000000	0.369350	5573	0.000000
281474976710655.000000	0.378262	5574	0.000000
281474976710655.000000	0.370129	5575	0.000000
281474976710655.000000	0.379192	5576	0.000000
281474976710655.000000	0.359464	5577	0.000000
281474976710655.000000	0.378205	5578	0.000000
281474976710655.000000	0.360964	5579	0.000000
281474976710655.000000	0.371190	5580	0.000000
281474976710655.000000	0.362218	5581	0.000000
281474976710655.000000	0.367063	5582	0.000000
281474976710655.000000	0.359202	5583	0.000000
281474976710655.000000	0.361094	5584	0.000000
281474976710655.000000	0.359527	5585	0.000000
281474976710655.000000	0.361801	5586	0.000000
281474976710655.000000	0.356835	5587	0.000000
281474976710655.000000	0.361607	5588	0.000000
281474976710655.000000	0.349425	5589	0.000000
281474976710655.000000	0.372265	5590	0.000000
281474976710655.000000	0.356247	5591	0.000000
281474976710655.000000	0.359772	5592	0.000000
281474976710655.000000	0.346900	5593	0.000000
281474976710655.000000	0.366164	5594	0.000000
281474976710655.000000	0.350152	5595	0.000000
281474976710655.000000	0.366278	5596	0.000000
281474976710655.000000	0.349108	5597	0.000000
281474976710655.000000	0.361735	5598	0.000000
281474976710655.000000	0.345301	5599	0.000000
281474976710655.000000	0.357844	5600	0.000000
281474976710655.000000	0.344503	5601	0.000000
281474976710655.000000	0.358285	5602	0.000000
281474976710655.000000	0.340545	5603	0.000000
281474976710655.000000	0.354276	5604	0.000000
281474976710655.000000	0.339118	5605	0.000000
281474976710655.000000	0.355186	5606	0.000000
281474976710655.000000	0.336732	5607	0.000000
281474976710655.000000	0.351746	5608	0.000000
281474976710655.000000	0.334008	5609	0.000000
281474976710655.000000	0.344897	5610	0.000000
281474976710655.000000	0.327214	5611	0.000000
281474976710655.000000	0.343596	5612	0.000000
281474976710655.000000	0.348049	5613	0.000000
281474976710655.000000	0.339763	5614	0.000000
281474976710655.000000	0.332548	5615	0.000000
281474976710655.000000	0.331208	5616	0.000000
281474976710655.000000	0.330925	5617	0.000000
281474976710655.000000	0.329907	5618	0.000000
281474976710655.000000	0.337608	5619	0.000000
281474976710655.000000	0.333614	5620	0.000000
281474976710655.000000	0.329496	5621	0.000000
281474976710655.000000	0.320807	5622	0.000000
281474976710655.000000	0.321302	5623	0.000000
281474976710655.000000	0.308794	5624	0.000000
281474976710655.000000	0.309041	5625	0.000000
281474976710655.000000	0.305820	5626	0.000000
281474976710655.000000	0.303989	5627	0.000000
281474976710655.000000	0.277722	5628	0.000000
281474976710655.000000	0.281634	5629	0.000000
281474976710655.000000	0.293837	5630	0.000000
281474976710655.000000	0.283581	5631	0.000000
281474976710655.000000	0.298814	5632	0.000000
281474976710655.000000	0.280516	5633	0.000000
281474976710655.000000	0.282928	5634	0.000000
281474976710655.000000	0.231644	5635	0.000000
281474976710655.000000	0.264818	5636	0.000000
281474976710655.000000	0.262044	5637	0.000000
281474976710655.000000	0.250374	5638	0.000000
281474976710655.000000	0.241985	5639	0.000000
281474976710655.000000	0.219056	5640	0.000000
281474976710655.000000	0.351296	5641	0.000000
281474976710655.000000	5.706968	5642	0.000000
281474976710655.000000	1.225446	5643	0.000000
281474976710655.000000	1.153094	5644	0.000000
281474976710655.000000	1.465787	5645	0.000000
281474976710655.000000	1.386789	5646	0.000000
281474976710655.000000	1.257577	5647	0.000000
281474976710655.000000	1.308637	5648	0.000000
281474976710655.000000	1.361802	5649	0.000000
281474976710655.000000	1.425985	5650	0.000000
281474976710655.000000	1.400292	5651	0.000000
281474976710655.000000	1.365090	5652	0.000000
281474976710655.000000	1.230780	5653	0.000000
281474976710655.000000	1.367243	5654	0.000000
281474976710655.000000	1.407455	5655	0.000000
281474976710655.000000	1.315578	5656	0.000000
281474976710655.000000	0.895090	5657	0.000000
281474976710655.000000	0.877066	5658	0.000000
281474976710655.000000	0.958674	5659	0.000000
281474976710655.000000	0.941720	5660	0.000000
281474976710655.000000	0.896795	5661	0.000000
281474976710655.000000	0.920789	5662	0.000000
