crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	14.418769	2695	0.000000
281474976710655.000000	11.239654	2696	0.000000
281474976710655.000000	13.804847	2697	0.000000
281474976710655.000000	11.642375	2698	0.000000
281474976710655.000000	14.708201	2699	0.000000
281474976710655.000000	12.019596	2700	0.000000
281474976710655.000000	15.323485	2701	0.000000
281474976710655.000000	12.594474	2702	0.000000
281474976710655.000000	14.111210	2703	0.000000
281474976710655.000000	13.772764	2704	0.000000
281474976710655.000000	14.050939	2705	0.000000
281474976710655.000000	11.019621	2706	0.000000
281474976710655.000000	14.352034	2707	0.000000
281474976710655.000000	11.498256	2708	0.000000
281474976710655.000000	13.194659	2709	0.000000
281474976710655.000000	12.508533	2710	0.000000
281474976710655.000000	13.476396	2711	0.000000
281474976710655.000000	11.045989	2712	0.000000
281474976710655.000000	12.467573	2713	0.000000
281474976710655.000000	12.474339	2714	0.000000
281474976710655.000000	12.867567	2715	0.000000
281474976710655.000000	12.402608	2716	0.000000
281474976710655.000000	14.420035	2717	0.000000
281474976710655.000000	14.491108	2718	0.000000
281474976710655.000000	10.791366	2719	0.000000
281474976710655.000000	13.456632	2720	0.000000
281474976710655.000000	11.236594	2721	0.000000
281474976710655.000000	11.776244	2722	0.000000
281474976710655.000000	10.827291	2723	0.000000
281474976710655.000000	10.047687	2724	0.000000
281474976710655.000000	12.081457	2725	0.000000
281474976710655.000000	10.889663	2726	0.000000
281474976710655.000000	11.392109	2727	0.000000
281474976710655.000000	10.694160	2728	0.000000
281474976710655.000000	13.847278	2729	0.000000
281474976710655.000000	13.531086	2730	0.000000
281474976710655.000000	11.720227	2731	0.000000
281474976710655.000000	11.927617	2732	0.000000
281474976710655.000000	13.916794	2733	0.000000
281474976710655.000000	12.213190	2734	0.000000
281474976710655.000000	13.571999	2735	0.000000
281474976710655.000000	11.454558	2736	0.000000
281474976710655.000000	11.364350	2737	0.000000
281474976710655.000000	12.455584	2738	0.000000
281474976710655.000000	10.771444	2739	0.000000
281474976710655.000000	11.527470	2740	0.000000
281474976710655.000000	11.952319	2741	0.000000
281474976710655.000000	11.344621	2742	0.000000
281474976710655.000000	13.318428	2743	0.000000
281474976710655.000000	12.585464	2744	0.000000
281474976710655.000000	12.174417	2745	0.000000
281474976710655.000000	11.811779	2746	0.000000
281474976710655.000000	13.212653	2747	0.000000
281474976710655.000000	11.037062	2748	0.000000
281474976710655.000000	11.584946	2749	0.000000
281474976710655.000000	10.615876	2750	0.000000
281474976710655.000000	11.671686	2751	0.000000
281474976710655.000000	11.297810	2752	0.000000
281474976710655.000000	11.975020	2753	0.000000
281474976710655.000000	11.387856	2754	0.000000
281474976710655.000000	10.966238	2755	0.000000
281474976710655.000000	12.063826	2756	0.000000
281474976710655.000000	10.862229	2757	0.000000
281474976710655.000000	10.603548	2758	0.000000
281474976710655.000000	10.367424	2759	0.000000
281474976710655.000000	11.775577	2760	0.000000
281474976710655.000000	10.963105	2761	0.000000
281474976710655.000000	10.581312	2762	0.000000
281474976710655.000000	11.180319	2763	0.000000
281474976710655.000000	13.460195	2764	0.000000
281474976710655.000000	10.775704	2765	0.000000
281474976710655.000000	11.715281	2766	0.000000
281474976710655.000000	10.295939	2767	0.000000
281474976710655.000000	10.395866	2768	0.000000
281474976710655.000000	11.957481	2769	0.000000
281474976710655.000000	13.650991	2770	0.000000
281474976710655.000000	13.562665	2771	0.000000
281474976710655.000000	12.481547	2772	0.000000
281474976710655.000000	13.682975	2773	0.000000
281474976710655.000000	11.185835	2774	0.000000
281474976710655.000000	12.708340	2775	0.000000
281474976710655.000000	10.752588	2776	0.000000
281474976710655.000000	12.331236	2777	0.000000
281474976710655.000000	12.441480	2778	0.000000
281474976710655.000000	11.393766	2779	0.000000
281474976710655.000000	11.954724	2780	0.000000
281474976710655.000000	10.311872	2781	0.000000
281474976710655.000000	11.355956	2782	0.000000
281474976710655.000000	9.900977	2783	0.000000
281474976710655.000000	12.224439	2784	0.000000
281474976710655.000000	9.519793	2785	0.000000
281474976710655.000000	11.083758	2786	0.000000
281474976710655.000000	9.686290	2787	0.000000
281474976710655.000000	11.027882	2788	0.000000
281474976710655.000000	12.361112	2789	0.000000
281474976710655.000000	10.125638	2790	0.000000
281474976710655.000000	11.753047	2791	0.000000
281474976710655.000000	10.045732	2792	0.000000
281474976710655.000000	10.535043	2793	0.000000
281474976710655.000000	9.746397	2794	0.000000
281474976710655.000000	10.898406	2795	0.000000
281474976710655.000000	12.600355	2796	0.000000
281474976710655.000000	11.099772	2797	0.000000
281474976710655.000000	11.229570	2798	0.000000
281474976710655.000000	10.628603	2799	0.000000
281474976710655.000000	12.870258	2800	0.000000
281474976710655.000000	9.595379	2801	0.000000
281474976710655.000000	12.257870	2802	0.000000
281474976710655.000000	9.955412	2803	0.000000
281474976710655.000000	11.565891	2804	0.000000
281474976710655.000000	10.185673	2805	0.000000
281474976710655.000000	10.857736	2806	0.000000
281474976710655.000000	11.234897	2807	0.000000
281474976710655.000000	10.016857	2808	0.000000
281474976710655.000000	11.163927	2809	0.000000
281474976710655.000000	11.681106	2810	0.000000
281474976710655.000000	12.431891	2811	0.000000
281474976710655.000000	11.045040	2812	0.000000
281474976710655.000000	10.538795	2813	0.000000
281474976710655.000000	11.020780	2814	0.000000
281474976710655.000000	11.027574	2815	0.000000
281474976710655.000000	9.188919	2816	0.000000
281474976710655.000000	9.338261	2817	0.000000
281474976710655.000000	10.685435	2818	0.000000
281474976710655.000000	10.700899	2819	0.000000
281474976710655.000000	10.634292	2820	0.000000
281474976710655.000000	11.547926	2821	0.000000
281474976710655.000000	10.355758	2822	0.000000
281474976710655.000000	10.796384	2823	0.000000
281474976710655.000000	10.762156	2824	0.000000
281474976710655.000000	9.912254	2825	0.000000
281474976710655.000000	10.562754	2826	0.000000
281474976710655.000000	9.197752	2827	0.000000
281474976710655.000000	11.685339	2828	0.000000
281474976710655.000000	8.973098	2829	0.000000
281474976710655.000000	11.653537	2830	0.000000
281474976710655.000000	8.792063	2831	0.000000
