crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	13.066538	3064	3243356928.000000
281474976710655.000000	13.744077	3065	3244397824.000000
281474976710655.000000	12.967029	3066	3245439744.000000
281474976710655.000000	13.845531	3067	3246484480.000000
281474976710655.000000	13.918720	3068	3247523072.000000
281474976710655.000000	14.746016	3069	3248567552.000000
281474976710655.000000	14.031898	3070	3249606144.000000
281474976710655.000000	14.795515	3071	3250653696.000000
281474976710655.000000	13.859334	3072	3251690240.000000
281474976710655.000000	14.667684	3073	3252740352.000000
281474976710655.000000	13.557073	3074	3253772032.000000
281474976710655.000000	14.742996	3075	3254825216.000000
281474976710655.000000	14.849454	3076	3255854848.000000
281474976710655.000000	15.321324	3077	3256910336.000000
281474976710655.000000	15.169418	3078	3257937664.000000
281474976710655.000000	14.962038	3079	3258995968.000000
281474976710655.000000	15.027407	3080	3260019712.000000
281474976710655.000000	15.585448	3081	3261081088.000000
281474976710655.000000	15.683484	3082	3262102784.000000
281474976710655.000000	15.766821	3083	3263165952.000000
281474976710655.000000	15.878290	3084	3264186368.000000
281474976710655.000000	16.003746	3085	3265250816.000000
281474976710655.000000	14.930382	3086	3266269696.000000
281474976710655.000000	15.200695	3087	3267337216.000000
281474976710655.000000	16.130579	3088	3268354560.000000
281474976710655.000000	16.715757	3089	3269421056.000000
281474976710655.000000	15.604179	3090	3270437376.000000
281474976710655.000000	17.555305	3091	3271504640.000000
281474976710655.000000	16.499767	3092	3272521216.000000
