crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	12.956511	2315	2462478080.000000
281474976710655.000000	12.811175	2316	2463510784.000000
281474976710655.000000	13.059916	2317	2464562944.000000
281474976710655.000000	12.913052	2318	2465596416.000000
281474976710655.000000	13.152510	2319	2466648832.000000
281474976710655.000000	13.043348	2320	2467678976.000000
281474976710655.000000	12.775030	2321	2468733952.000000
281474976710655.000000	13.233689	2322	2469761792.000000
281474976710655.000000	13.243732	2323	2470818304.000000
281474976710655.000000	13.461597	2324	2471846400.000000
281474976710655.000000	13.469860	2325	2472904448.000000
281474976710655.000000	13.297573	2326	2473929984.000000
281474976710655.000000	13.209616	2327	2474989568.000000
281474976710655.000000	13.306559	2328	2476012032.000000
281474976710655.000000	13.184080	2329	2477074688.000000
281474976710655.000000	14.522496	2330	2478095872.000000
281474976710655.000000	13.760902	2331	2479160064.000000
281474976710655.000000	13.462367	2332	2480180480.000000
281474976710655.000000	14.556049	2333	2481244160.000000
281474976710655.000000	13.839545	2334	2482264576.000000
281474976710655.000000	14.102718	2335	2483330304.000000
281474976710655.000000	14.154728	2336	2484348672.000000
281474976710655.000000	14.114497	2337	2485414400.000000
281474976710655.000000	14.687787	2338	2486431488.000000
281474976710655.000000	14.465728	2339	2487498240.000000
281474976710655.000000	14.256231	2340	2488516608.000000
281474976710655.000000	15.412536	2341	2489582848.000000
281474976710655.000000	14.339642	2342	2490600704.000000
281474976710655.000000	14.231833	2343	2491667712.000000
281474976710655.000000	14.246127	2344	2492686336.000000
281474976710655.000000	14.948527	2345	2493751040.000000
281474976710655.000000	14.643140	2346	2494770432.000000
281474976710655.000000	15.382118	2347	2495835904.000000
281474976710655.000000	15.602886	2348	2496855040.000000
281474976710655.000000	15.705928	2349	2497918464.000000
281474976710655.000000	14.877015	2350	2498940416.000000
281474976710655.000000	15.602196	2351	2500002048.000000
281474976710655.000000	15.004551	2352	2501026560.000000
281474976710655.000000	15.123897	2353	2502084864.000000
281474976710655.000000	15.779221	2354	2503109120.000000
281474976710655.000000	15.181551	2355	2504168704.000000
281474976710655.000000	14.644239	2356	2505196288.000000
281474976710655.000000	14.735496	2357	2506251264.000000
281474976710655.000000	15.862247	2358	2507280384.000000
281474976710655.000000	14.802757	2359	2508334848.000000
281474976710655.000000	16.540752	2360	2509366272.000000
281474976710655.000000	16.247526	2361	2510418432.000000
281474976710655.000000	15.765791	2362	2511451136.000000
281474976710655.000000	15.816690	2363	2512500736.000000
281474976710655.000000	15.906446	2364	2513535488.000000
281474976710655.000000	15.955189	2365	2514585600.000000
281474976710655.000000	16.872868	2366	2515621120.000000
281474976710655.000000	16.388557	2367	2516668672.000000
281474976710655.000000	16.434956	2368	2517705728.000000
281474976710655.000000	16.235252	2369	2518752256.000000
281474976710655.000000	15.937271	2370	2519790080.000000
281474976710655.000000	16.699492	2371	2520836864.000000
