crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	12.067316	2548	2705940736.000000
281474976710655.000000	11.908812	2549	2706980608.000000
281474976710655.000000	12.166479	2550	2708024064.000000
281474976710655.000000	12.302072	2551	2709064192.000000
281474976710655.000000	12.799117	2552	2710109184.000000
281474976710655.000000	11.960194	2553	2711148032.000000
281474976710655.000000	12.394332	2554	2712192512.000000
281474976710655.000000	12.060341	2555	2713233152.000000
281474976710655.000000	12.650494	2556	2714274304.000000
281474976710655.000000	12.709454	2557	2715317760.000000
281474976710655.000000	12.491562	2558	2716357888.000000
281474976710655.000000	12.843273	2559	2717403136.000000
281474976710655.000000	12.202081	2560	2718439936.000000
281474976710655.000000	12.783025	2561	2719488000.000000
281474976710655.000000	13.103140	2562	2720521728.000000
281474976710655.000000	12.957934	2563	2721573888.000000
281474976710655.000000	13.630643	2564	2722604032.000000
281474976710655.000000	13.762751	2565	2723660032.000000
281474976710655.000000	13.181174	2566	2724684544.000000
281474976710655.000000	14.053596	2567	2725747200.000000
281474976710655.000000	13.504211	2568	2726766592.000000
281474976710655.000000	14.077497	2569	2727831808.000000
281474976710655.000000	13.606434	2570	2728849152.000000
281474976710655.000000	13.761878	2571	2729915904.000000
281474976710655.000000	13.390728	2572	2730932736.000000
281474976710655.000000	14.097119	2573	2732000000.000000
281474976710655.000000	13.206043	2574	2733015040.000000
281474976710655.000000	13.951510	2575	2734084352.000000
281474976710655.000000	13.907976	2576	2735098624.000000
281474976710655.000000	14.066263	2577	2736168448.000000
281474976710655.000000	13.795355	2578	2737182720.000000
281474976710655.000000	14.050039	2579	2738251776.000000
281474976710655.000000	13.245350	2580	2739266816.000000
281474976710655.000000	14.022859	2581	2740334592.000000
281474976710655.000000	14.235799	2582	2741350656.000000
